Index,URL,HTML Folder
1266,dgdhfhfhfhfhf.hwefhdfaefefe.workers.dev,phishing_resources/fully_downloaded_web_pages/1266_workers/dgdhfhfhfhfhf.hwefhdfaefefe.workers.dev/index.html
1268,4574345783489233478567834.pages.dev,phishing_resources/fully_downloaded_web_pages/1268_pages/4574345783489233478567834.pages.dev/index.html
1291,theceremonyofalltime2.pages.dev/,phishing_resources/fully_downloaded_web_pages/1291_pages/theceremonyofalltime2.pages.dev/index.html
1292,theceremonyofalltime2.pages.dev,phishing_resources/fully_downloaded_web_pages/1292_pages/theceremonyofalltime2.pages.dev/index.html
1293,normallegendryspecialdomainwindowmails2.pages.dev/,phishing_resources/fully_downloaded_web_pages/1293_pages/normallegendryspecialdomainwindowmails2.pages.dev/index.html
1294,normallegendryspecialdomainwindowmails2.pages.dev,phishing_resources/fully_downloaded_web_pages/1294_pages/normallegendryspecialdomainwindowmails2.pages.dev/index.html
1295,meetmeatthejunction4.pages.dev/,phishing_resources/fully_downloaded_web_pages/1295_pages/meetmeatthejunction4.pages.dev/index.html
1296,meetmeatthejunction4.pages.dev,phishing_resources/fully_downloaded_web_pages/1296_pages/meetmeatthejunction4.pages.dev/index.html
1297,gtdwftw5efdgyuhiu3rtfbnjkjfuierytyvbhjfe.pages.dev/,phishing_resources/fully_downloaded_web_pages/1297_pages/gtdwftw5efdgyuhiu3rtfbnjkjfuierytyvbhjfe.pages.dev/index.html
1298,gtdwftw5efdgyuhiu3rtfbnjkjfuierytyvbhjfe.pages.dev,phishing_resources/fully_downloaded_web_pages/1298_pages/gtdwftw5efdgyuhiu3rtfbnjkjfuierytyvbhjfe.pages.dev/index.html
1312,wwwaddmin.webflow.io/,phishing_resources/fully_downloaded_web_pages/1312_webflow/wwwaddmin.webflow.io/index.html
1346,tapiljhooker02-online.web.app/,phishing_resources/fully_downloaded_web_pages/1346_web/tapiljhooker02-online.web.app/index.html
1347,tapiljhooker02-online.firebaseapp.com/,phishing_resources/fully_downloaded_web_pages/1347_firebaseapp/tapiljhooker02-online.firebaseapp.com/index.html
1348,tdefiban.web.app/,phishing_resources/fully_downloaded_web_pages/1348_web/tdefiban.web.app/index.html
1349,tdefiban.firebaseapp.com/,phishing_resources/fully_downloaded_web_pages/1349_firebaseapp/tdefiban.firebaseapp.com/index.html
1350,tekdwqgqw.web.app/,phishing_resources/fully_downloaded_web_pages/1350_web/tekdwqgqw.web.app/index.html
1351,tekdwqgqw.firebaseapp.com/,phishing_resources/fully_downloaded_web_pages/1351_firebaseapp/tekdwqgqw.firebaseapp.com/index.html
1356,vqettxkzi.web.app/,phishing_resources/fully_downloaded_web_pages/1356_web/vqettxkzi.web.app/index.html
1357,vqettxkzi.firebaseapp.com/,phishing_resources/fully_downloaded_web_pages/1357_firebaseapp/vqettxkzi.firebaseapp.com/index.html
1358,wcsakrjpm.web.app/,phishing_resources/fully_downloaded_web_pages/1358_web/wcsakrjpm.web.app/index.html
1359,wcsakrjpm.firebaseapp.com/,phishing_resources/fully_downloaded_web_pages/1359_firebaseapp/wcsakrjpm.firebaseapp.com/index.html
1361,upholdlogius.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1361_mystrikingly/upholdlogius.mystrikingly.com/index.html
1362,uupho-llogin.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1362_mystrikingly/uupho-llogin.mystrikingly.com/index.html
1363,upholdd-uslogin.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1363_mystrikingly/upholdd-uslogin.mystrikingly.com/index.html
1364,upholdlogain.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1364_mystrikingly/upholdlogain.mystrikingly.com/index.html
1365,upholdnulogin.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1365_mystrikingly/upholdnulogin.mystrikingly.com/index.html
1365,robinhomdlngin.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1366_mystrikingly/robinhomdlngin.mystrikingly.com/index.html
1366,kraken-us-login.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1366_mystrikingly/kraken-us-login.mystrikingly.com/index.html
1367,gemini-kloginnn.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1367_mystrikingly/gemini-kloginnn.mystrikingly.com/index.html
1368,ggeminiloginn.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1368_mystrikingly/ggeminiloginn.mystrikingly.com/index.html
1369,us-gemini-login-us.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1369_mystrikingly/us-gemini-login-us.mystrikingly.com/index.html
1369,geminiusalogin.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1370_mystrikingly/geminiusalogin.mystrikingly.com/index.html
1371,coinbasewalletlogin1.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1371_mystrikingly/coinbasewalletlogin1.mystrikingly.com/index.html
1372,walletcoin.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1372_mystrikingly/walletcoin.mystrikingly.com/index.html
1378,vivacious-famous-podium.glitch.me/,phishing_resources/fully_downloaded_web_pages/1378_glitch/vivacious-famous-podium.glitch.me/index.html
1379,khg.jwz.mybluehost.me/,phishing_resources/fully_downloaded_web_pages/1380_mybluehost/khg.jwz.mybluehost.me/index.html
1380,ledger-live-web.pages.dev/,phishing_resources/fully_downloaded_web_pages/1380_pages/ledger-live-web.pages.dev/index.html
1382,currentlyattyaho85748.weebly.com/,phishing_resources/fully_downloaded_web_pages/1382_weebly/currentlyattyaho85748.weebly.com/index.html
1419,cheriechefhereyfher.web.app/,phishing_resources/fully_downloaded_web_pages/1419_web/cheriechefhereyfher.web.app/index.html
1420,cheriechefhereyfher.firebaseapp.com/,phishing_resources/fully_downloaded_web_pages/1420_firebaseapp/cheriechefhereyfher.firebaseapp.com/index.html
1428,gtefr96d.web.app/,phishing_resources/fully_downloaded_web_pages/1428_web/gtefr96d.web.app/index.html
1429,gtefr96d.firebaseapp.com/,phishing_resources/fully_downloaded_web_pages/1429_firebaseapp/gtefr96d.firebaseapp.com/index.html
1459,someone-report.my.id/,phishing_resources/fully_downloaded_web_pages/1459_someone-report/someone-report.my.id/index.html
1464,vayonlinemizuhovn2.com,phishing_resources/fully_downloaded_web_pages/1464_vayonlinemizuhovn2/vayonlinemizuhovn2.com/index.html
1466,vayonlinemizuhovn1.com,phishing_resources/fully_downloaded_web_pages/1466_vayonlinemizuhovn1/vayonlinemizuhovn1.com/index.html
1470,wefvbjhwevbhiwcdghwghiwerhrfhghbvhcdvd.weebly.com/,phishing_resources/fully_downloaded_web_pages/1470_weebly/wefvbjhwevbhiwcdghwghiwerhrfhghbvhcdvd.weebly.com/index.html
1471,wrifoutloofkowa.weebly.com/,phishing_resources/fully_downloaded_web_pages/1471_weebly/wrifoutloofkowa.weebly.com/index.html
1472,mailoyinda.weebly.com/,phishing_resources/fully_downloaded_web_pages/1473_weebly/mailoyinda.weebly.com/index.html
1474,frntiiertsting.weebly.com/,phishing_resources/fully_downloaded_web_pages/1474_weebly/frntiiertsting.weebly.com/index.html
1475,servicemailbox.godaddysites.com/,phishing_resources/fully_downloaded_web_pages/1475_godaddysites/servicemailbox.godaddysites.com/index.html
1478,cox-webmail-connection.webflow.io/,phishing_resources/fully_downloaded_web_pages/1478_webflow/cox-webmail-connection.webflow.io/index.html
1481,1inch-opal.vercel.app/,phishing_resources/fully_downloaded_web_pages/1481_vercel/1inch-opal.vercel.app/index.html
1482,1inch-opal.vercel.app,phishing_resources/fully_downloaded_web_pages/1482_vercel/1inch-opal.vercel.app/index.html
1487,verify-page-manager-99172556272u.miracle-chain.com/violation/,phishing_resources/fully_downloaded_web_pages/1487_miracle-chain/verify-page-manager-99172556272u.miracle-chain.com/violation/index.html
1493,deborahresinart.it/colis/home/,phishing_resources/fully_downloaded_web_pages/1493_deborahresinart/deborahresinart.it/colis/home/index.html
1497,pass.apolloscleaning.co.uk/,phishing_resources/fully_downloaded_web_pages/1497_apolloscleaning/pass.apolloscleaning.co.uk/index.html
1501,danland-damids-ultra-awesome-site.webflow.io/,phishing_resources/fully_downloaded_web_pages/1501_webflow/danland-damids-ultra-awesome-site.webflow.io/index.html
1502,videotron0.godaddysites.com/,phishing_resources/fully_downloaded_web_pages/1502_godaddysites/videotron0.godaddysites.com/index.html
1504,time-limited-secure-content.webflow.io/,phishing_resources/fully_downloaded_web_pages/1504_webflow/time-limited-secure-content.webflow.io/index.html
1504,webmailclient098.weebly.com/,phishing_resources/fully_downloaded_web_pages/1505_weebly/webmailclient098.weebly.com/index.html
1505,mail-80ad0b.webflow.io/,phishing_resources/fully_downloaded_web_pages/1505_webflow/mail-80ad0b.webflow.io/index.html
1528,metamaosk-mozilla--org.webflow.io/,phishing_resources/fully_downloaded_web_pages/1528_webflow/metamaosk-mozilla--org.webflow.io/index.html
1530,metamask----io-sdk.webflow.io/,phishing_resources/fully_downloaded_web_pages/1530_webflow/metamask----io-sdk.webflow.io/index.html
1532,metamask--wallet-extension-login-suppor.webflow.io/,phishing_resources/fully_downloaded_web_pages/1532_webflow/metamask--wallet-extension-login-suppor.webflow.io/index.html
1533,metamask--wallet-extension-support.webflow.io/,phishing_resources/fully_downloaded_web_pages/1533_webflow/metamask--wallet-extension-support.webflow.io/index.html
1534,atttt0192.github.io/attttata/,phishing_resources/fully_downloaded_web_pages/1534_github/atttt0192.github.io/attttata/index.html
1535,metamask-chrome--extension.webflow.io/,phishing_resources/fully_downloaded_web_pages/1535_webflow/metamask-chrome--extension.webflow.io/index.html
1536,metamask-chrome-extenion.webflow.io/,phishing_resources/fully_downloaded_web_pages/1536_webflow/metamask-chrome-extenion.webflow.io/index.html
1537,metamask-wallet-extension-help.webflow.io/,phishing_resources/fully_downloaded_web_pages/1537_webflow/metamask-wallet-extension-help.webflow.io/index.html
1538,metamaskchromekstension.webflow.io/,phishing_resources/fully_downloaded_web_pages/1538_webflow/metamaskchromekstension.webflow.io/index.html
1539,metamaskdextension.webflow.io/,phishing_resources/fully_downloaded_web_pages/1539_webflow/metamaskdextension.webflow.io/index.html
1540,metamaskelaban.webflow.io/,phishing_resources/fully_downloaded_web_pages/1540_webflow/metamaskelaban.webflow.io/index.html
1541,metamasketxtenseion.webflow.io/,phishing_resources/fully_downloaded_web_pages/1541_webflow/metamasketxtenseion.webflow.io/index.html
1542,metamaskiextns.webflow.io/,phishing_resources/fully_downloaded_web_pages/1542_webflow/metamaskiextns.webflow.io/index.html
1543,metamaskiseexteiun.webflow.io/,phishing_resources/fully_downloaded_web_pages/1543_webflow/metamaskiseexteiun.webflow.io/index.html
1544,metamaskliiguin.webflow.io/,phishing_resources/fully_downloaded_web_pages/1544_webflow/metamaskliiguin.webflow.io/index.html
1545,metamasknilogun.webflow.io/,phishing_resources/fully_downloaded_web_pages/1545_webflow/metamasknilogun.webflow.io/index.html
1546,metamaskp-exteionn.webflow.io/,phishing_resources/fully_downloaded_web_pages/1546_webflow/metamaskp-exteionn.webflow.io/index.html
1547,metamaskwallekstension.webflow.io/,phishing_resources/fully_downloaded_web_pages/1547_webflow/metamaskwallekstension.webflow.io/index.html
1553,deborahresinart.it/card/home/,phishing_resources/fully_downloaded_web_pages/1553_deborahresinart/deborahresinart.it/card/home/index.html
1580,africaguide.msk.ru/wckrg/,phishing_resources/fully_downloaded_web_pages/1580_msk/africaguide.msk.ru/wckrg/index.html
1582,tron-metamaskchrome.webflow.io/,phishing_resources/fully_downloaded_web_pages/1582_webflow/tron-metamaskchrome.webflow.io/index.html
1584,help-review-account-voilations-form3-submit-nu.vercel.app/,phishing_resources/fully_downloaded_web_pages/1584_vercel/help-review-account-voilations-form3-submit-nu.vercel.app/index.html
1607,trezwalet.webflow.io/,phishing_resources/fully_downloaded_web_pages/1607_webflow/trezwalet.webflow.io/index.html
1608,ledgre-content-ledgre.webflow.io/,phishing_resources/fully_downloaded_web_pages/1608_webflow/ledgre-content-ledgre.webflow.io/index.html
1609,apps-app-kucoin.webflow.io/,phishing_resources/fully_downloaded_web_pages/1609_webflow/apps-app-kucoin.webflow.io/index.html
1610,apps--bitbuy-auth.webflow.io/,phishing_resources/fully_downloaded_web_pages/1610_webflow/apps--bitbuy-auth.webflow.io/index.html
1611,app-onekey.webflow.io/,phishing_resources/fully_downloaded_web_pages/1611_webflow/app-onekey.webflow.io/index.html
1612,app--ssso--ai--metamask.webflow.io/,phishing_resources/fully_downloaded_web_pages/1612_webflow/app--ssso--ai--metamask.webflow.io/index.html
1614,homepage-metsamask.webflow.io/,phishing_resources/fully_downloaded_web_pages/1614_webflow/homepage-metsamask.webflow.io/index.html
1615,home---metask-support.webflow.io/,phishing_resources/fully_downloaded_web_pages/1615_webflow/home---metask-support.webflow.io/index.html
1616,btgetwalletextension.webflow.io/,phishing_resources/fully_downloaded_web_pages/1616_webflow/btgetwalletextension.webflow.io/index.html
1617,auth-cdn-bitbuy-sso-ca-auth.webflow.io/,phishing_resources/fully_downloaded_web_pages/1617_webflow/auth-cdn-bitbuy-sso-ca-auth.webflow.io/index.html
1618,auth-cdn-bitbuy-sso-ca-au.webflow.io/,phishing_resources/fully_downloaded_web_pages/1618_webflow/auth-cdn-bitbuy-sso-ca-au.webflow.io/index.html
1619,auth-cdn-b---sso-bitbuy.webflow.io/,phishing_resources/fully_downloaded_web_pages/1619_webflow/auth-cdn-b---sso-bitbuy.webflow.io/index.html
1620,auth-cdn---sso-bitbuy.webflow.io/,phishing_resources/fully_downloaded_web_pages/1620_webflow/auth-cdn---sso-bitbuy.webflow.io/index.html
1621,auth-cdn---sso--bitbuy.webflow.io/,phishing_resources/fully_downloaded_web_pages/1621_webflow/auth-cdn---sso--bitbuy.webflow.io/index.html
1622,auth-cdn---sso---bitbuy.webflow.io/,phishing_resources/fully_downloaded_web_pages/1622_webflow/auth-cdn---sso---bitbuy.webflow.io/index.html
1623,auth---cdn-sso-bitbuy.webflow.io/,phishing_resources/fully_downloaded_web_pages/1623_webflow/auth---cdn-sso-bitbuy.webflow.io/index.html
1624,auth---cdn---sso-bitbuy.webflow.io/,phishing_resources/fully_downloaded_web_pages/1624_webflow/auth---cdn---sso-bitbuy.webflow.io/index.html
1625,exteson-metsmks.webflow.io/,phishing_resources/fully_downloaded_web_pages/1625_webflow/exteson-metsmks.webflow.io/index.html
1631,attyahoologin.github.io/attyahooattnet/,phishing_resources/fully_downloaded_web_pages/1631_github/attyahoologin.github.io/attyahooattnet/index.html
1632,uysishhsjs.w3spaces.com/,phishing_resources/fully_downloaded_web_pages/1632_w3spaces/uysishhsjs.w3spaces.com/index.html
1645,wetrgiftijrk.glitch.me/,phishing_resources/fully_downloaded_web_pages/1645_glitch/wetrgiftijrk.glitch.me/index.html
1666,logon--sso-ttrzor-webb.webflow.io/,phishing_resources/fully_downloaded_web_pages/1666_webflow/logon--sso-ttrzor-webb.webflow.io/index.html
1667,logon-m-sso-ttrzor.webflow.io/,phishing_resources/fully_downloaded_web_pages/1667_webflow/logon-m-sso-ttrzor.webflow.io/index.html
1668,logon-sso--ttrzor-webb.webflow.io/,phishing_resources/fully_downloaded_web_pages/1668_webflow/logon-sso--ttrzor-webb.webflow.io/index.html
1669,logon-sso-trezzor-webb.webflow.io/,phishing_resources/fully_downloaded_web_pages/1669_webflow/logon-sso-trezzor-webb.webflow.io/index.html
1670,logon-sso-ttrezor-webb.webflow.io/,phishing_resources/fully_downloaded_web_pages/1670_webflow/logon-sso-ttrezor-webb.webflow.io/index.html
1671,meatklginsx.webflow.io/,phishing_resources/fully_downloaded_web_pages/1671_webflow/meatklginsx.webflow.io/index.html
1672,meatmaloginsx.webflow.io/,phishing_resources/fully_downloaded_web_pages/1672_webflow/meatmaloginsx.webflow.io/index.html
1673,meramskkallet-extstion.webflow.io/,phishing_resources/fully_downloaded_web_pages/1673_webflow/meramskkallet-extstion.webflow.io/index.html
1674,meta-exthelp.webflow.io/,phishing_resources/fully_downloaded_web_pages/1674_webflow/meta-exthelp.webflow.io/index.html
1675,meta-msskwallet.webflow.io/,phishing_resources/fully_downloaded_web_pages/1675_webflow/meta-msskwallet.webflow.io/index.html
1677,metaaok-mozilla--org.webflow.io/,phishing_resources/fully_downloaded_web_pages/1677_webflow/metaaok-mozilla--org.webflow.io/index.html
1678,metaaxmsklogin.webflow.io/,phishing_resources/fully_downloaded_web_pages/1678_webflow/metaaxmsklogin.webflow.io/index.html
1679,metadaskextionn.webflow.io/,phishing_resources/fully_downloaded_web_pages/1679_webflow/metadaskextionn.webflow.io/index.html
1680,metahelp-metamask.webflow.io/,phishing_resources/fully_downloaded_web_pages/1680_webflow/metahelp-metamask.webflow.io/index.html
1681,metamaasklouginei.webflow.io/,phishing_resources/fully_downloaded_web_pages/1681_webflow/metamaasklouginei.webflow.io/index.html
1682,metamaeextiuxtension.webflow.io/,phishing_resources/fully_downloaded_web_pages/1682_webflow/metamaeextiuxtension.webflow.io/index.html
1704,auth--exteniio-mettamask.webflow.io/,phishing_resources/fully_downloaded_web_pages/1704_webflow/auth--exteniio-mettamask.webflow.io/index.html
1705,auth--ndax--sso.webflow.io/,phishing_resources/fully_downloaded_web_pages/1705_webflow/auth--ndax--sso.webflow.io/index.html
1706,auth-metaumast-extension.webflow.io/,phishing_resources/fully_downloaded_web_pages/1706_webflow/auth-metaumast-extension.webflow.io/index.html
1707,biitstmmplognn.webflow.io/,phishing_resources/fully_downloaded_web_pages/1707_webflow/biitstmmplognn.webflow.io/index.html
1708,biitstomplogin.webflow.io/,phishing_resources/fully_downloaded_web_pages/1708_webflow/biitstomplogin.webflow.io/index.html
1709,bitstampplogn.webflow.io/,phishing_resources/fully_downloaded_web_pages/1709_webflow/bitstampplogn.webflow.io/index.html
1710,bitstamuplogine.webflow.io/,phishing_resources/fully_downloaded_web_pages/1710_webflow/bitstamuplogine.webflow.io/index.html
1711,bitstemploggen.webflow.io/,phishing_resources/fully_downloaded_web_pages/1711_webflow/bitstemploggen.webflow.io/index.html
1712,bittstimpslogn.webflow.io/,phishing_resources/fully_downloaded_web_pages/1712_webflow/bittstimpslogn.webflow.io/index.html
1713,cnd-start-ttrezor.webflow.io/,phishing_resources/fully_downloaded_web_pages/1713_webflow/cnd-start-ttrezor.webflow.io/index.html
1714,cobo--wallet-support--usa.webflow.io/,phishing_resources/fully_downloaded_web_pages/1714_webflow/cobo--wallet-support--usa.webflow.io/index.html
1715,connect-metamaskk.webflow.io/,phishing_resources/fully_downloaded_web_pages/1715_webflow/connect-metamaskk.webflow.io/index.html
1716,extension-metask.webflow.io/,phishing_resources/fully_downloaded_web_pages/1716_webflow/extension-metask.webflow.io/index.html
1717,extensionio-metamaskio.webflow.io/,phishing_resources/fully_downloaded_web_pages/1717_webflow/extensionio-metamaskio.webflow.io/index.html
1718,extnsinmtmsk.webflow.io/,phishing_resources/fully_downloaded_web_pages/1718_webflow/extnsinmtmsk.webflow.io/index.html
1719,championlog.com.br/,phishing_resources/fully_downloaded_web_pages/1719_championlog/championlog.com.br/index.html
1720,exttensonmetsmk.webflow.io/,phishing_resources/fully_downloaded_web_pages/1720_webflow/exttensonmetsmk.webflow.io/index.html
1721,facebook-update-ddad26.webflow.io/,phishing_resources/fully_downloaded_web_pages/1721_webflow/facebook-update-ddad26.webflow.io/index.html
1722,help---app-metamask--usa.webflow.io/,phishing_resources/fully_downloaded_web_pages/1722_webflow/help---app-metamask--usa.webflow.io/index.html
1723,help---metamesk--chrom.webflow.io/,phishing_resources/fully_downloaded_web_pages/1723_webflow/help---metamesk--chrom.webflow.io/index.html
1737,metasmsdkwallert.webflow.io/,phishing_resources/fully_downloaded_web_pages/1737_webflow/metasmsdkwallert.webflow.io/index.html
1738,m-logon-sso-ttrzor.webflow.io/,phishing_resources/fully_downloaded_web_pages/1738_webflow/m-logon-sso-ttrzor.webflow.io/index.html
1739,mmetamasskextenssion.webflow.io/,phishing_resources/fully_downloaded_web_pages/1739_webflow/mmetamasskextenssion.webflow.io/index.html
1740,metmaskioxtension.webflow.io/,phishing_resources/fully_downloaded_web_pages/1740_webflow/metmaskioxtension.webflow.io/index.html
1741,support-metahelpp.webflow.io/,phishing_resources/fully_downloaded_web_pages/1741_webflow/support-metahelpp.webflow.io/index.html
1742,app-metmskwallogn.webflow.io/,phishing_resources/fully_downloaded_web_pages/1742_webflow/app-metmskwallogn.webflow.io/index.html
1756,metamasket.azurewebsites.net/,phishing_resources/fully_downloaded_web_pages/1756_azurewebsites/metamasket.azurewebsites.net/index.html
1757,metamaskex.azurewebsites.net/,phishing_resources/fully_downloaded_web_pages/1757_azurewebsites/metamaskex.azurewebsites.net/index.html
1760,sp-weiter1.net/,phishing_resources/fully_downloaded_web_pages/1760_sp-weiter1/sp-weiter1.net/index.html
1763,smbc.njwanmei03.com/,phishing_resources/fully_downloaded_web_pages/1763_njwanmei03/smbc.njwanmei03.com/index.html
1769,jp.momo-2024.xyz/,phishing_resources/fully_downloaded_web_pages/1769_momo-2024/jp.momo-2024.xyz/index.html
1783,jhexd.pages.dev,phishing_resources/fully_downloaded_web_pages/1783_pages/jhexd.pages.dev/index.html
1784,fnbo.pages.dev,phishing_resources/fully_downloaded_web_pages/1784_pages/fnbo.pages.dev/index.html
1784,kdostjva.e-kei.pl/,phishing_resources/fully_downloaded_web_pages/1785_e-kei/kdostjva.e-kei.pl/index.html
1786,bancasantangelo.172-234-27-156.cprapid.com/,phishing_resources/fully_downloaded_web_pages/1787_cprapid/bancasantangelo.172-234-27-156.cprapid.com/index.html
1788,adobepdf-8276526789283765453678.glitch.me/,phishing_resources/fully_downloaded_web_pages/1788_glitch/adobepdf-8276526789283765453678.glitch.me/index.html
1793,www.allegroaxsansdf.net/,phishing_resources/fully_downloaded_web_pages/1793_allegroaxsansdf/www.allegroaxsansdf.net/index.html
1794,www.allegronxajsd.vip/,phishing_resources/fully_downloaded_web_pages/1794_allegronxajsd/www.allegronxajsd.vip/index.html
1800,cuddly-page-submit.surge.sh/,phishing_resources/fully_downloaded_web_pages/1800_surge/cuddly-page-submit.surge.sh/index.html
1801,memtamcktesionnsxs.webflow.io/,phishing_resources/fully_downloaded_web_pages/1801_webflow/memtamcktesionnsxs.webflow.io/index.html
1802,metamakslognu.webflow.io/,phishing_resources/fully_downloaded_web_pages/1802_webflow/metamakslognu.webflow.io/index.html
1808,action-need.surge.sh/,phishing_resources/fully_downloaded_web_pages/1808_surge/action-need.surge.sh/index.html
1824,currentlyatt881.weebly.com/,phishing_resources/fully_downloaded_web_pages/1824_weebly/currentlyatt881.weebly.com/index.html
1825,home-101430.weeblysite.com/,phishing_resources/fully_downloaded_web_pages/1825_weeblysite/home-101430.weeblysite.com/index.html
1825,aolconsultantishere.weebly.com/,phishing_resources/fully_downloaded_web_pages/1826_weebly/aolconsultantishere.weebly.com/index.html
1826,currently981.weebly.com/,phishing_resources/fully_downloaded_web_pages/1826_weebly/currently981.weebly.com/index.html
1827,mon-espace-renouvellement.com/,phishing_resources/fully_downloaded_web_pages/1827_mon-espace-renouvellement/mon-espace-renouvellement.com/index.html
1828,mon-espace-renouvellement.com,phishing_resources/fully_downloaded_web_pages/1828_mon-espace-renouvellement/mon-espace-renouvellement.com/index.html
1829,evmsresolution.pages.dev/,phishing_resources/fully_downloaded_web_pages/1829_pages/evmsresolution.pages.dev/index.html
1830,evmsresolution.pages.dev,phishing_resources/fully_downloaded_web_pages/1830_pages/evmsresolution.pages.dev/index.html
1831,community-help-guideline.surge.sh/,phishing_resources/fully_downloaded_web_pages/1831_surge/community-help-guideline.surge.sh/index.html
1834,throbbing-morning-889c.yhhfoe9v.workers.dev,phishing_resources/fully_downloaded_web_pages/1834_workers/throbbing-morning-889c.yhhfoe9v.workers.dev/index.html
1836,mail-board-ae19.one424.workers.dev,phishing_resources/fully_downloaded_web_pages/1836_workers/mail-board-ae19.one424.workers.dev/index.html
1837,ljo1zh.csb.app/,phishing_resources/fully_downloaded_web_pages/1837_csb/ljo1zh.csb.app/index.html
1838,little-state-some.on-fleek.app/,phishing_resources/fully_downloaded_web_pages/1838_on-fleek/little-state-some.on-fleek.app/index.html
1839,help---metas--help--auth.webflow.io/,phishing_resources/fully_downloaded_web_pages/1839_webflow/help---metas--help--auth.webflow.io/index.html
1840,help---metas-help-auth.webflow.io/,phishing_resources/fully_downloaded_web_pages/1840_webflow/help---metas-help-auth.webflow.io/index.html
1841,help--metamaskk-update.webflow.io/,phishing_resources/fully_downloaded_web_pages/1841_webflow/help--metamaskk-update.webflow.io/index.html
1842,help--metamgin-org.webflow.io/,phishing_resources/fully_downloaded_web_pages/1842_webflow/help--metamgin-org.webflow.io/index.html
1844,help-app-metassku.webflow.io/,phishing_resources/fully_downloaded_web_pages/1844_webflow/help-app-metassku.webflow.io/index.html
1845,help-chomeetamask-org.webflow.io/,phishing_resources/fully_downloaded_web_pages/1845_webflow/help-chomeetamask-org.webflow.io/index.html
1846,help-chrometamasks.webflow.io/,phishing_resources/fully_downloaded_web_pages/1846_webflow/help-chrometamasks.webflow.io/index.html
1847,help-cohrome--metamask.webflow.io/,phishing_resources/fully_downloaded_web_pages/1847_webflow/help-cohrome--metamask.webflow.io/index.html
1848,help-metamask-chrome-extension-login.webflow.io/,phishing_resources/fully_downloaded_web_pages/1848_webflow/help-metamask-chrome-extension-login.webflow.io/index.html
1849,help-metamask-chrome-extension.webflow.io/,phishing_resources/fully_downloaded_web_pages/1849_webflow/help-metamask-chrome-extension.webflow.io/index.html
1850,help-metamask-extension-help-login.webflow.io/,phishing_resources/fully_downloaded_web_pages/1850_webflow/help-metamask-extension-help-login.webflow.io/index.html
1851,help-metamask-extension-help.webflow.io/,phishing_resources/fully_downloaded_web_pages/1851_webflow/help-metamask-extension-help.webflow.io/index.html
1852,help-metamesk-org.webflow.io/,phishing_resources/fully_downloaded_web_pages/1852_webflow/help-metamesk-org.webflow.io/index.html
1853,help-metashelp--vallet.webflow.io/,phishing_resources/fully_downloaded_web_pages/1853_webflow/help-metashelp--vallet.webflow.io/index.html
1854,help-metmaskexto.webflow.io/,phishing_resources/fully_downloaded_web_pages/1854_webflow/help-metmaskexto.webflow.io/index.html
1855,help-mettamskextoon.webflow.io/,phishing_resources/fully_downloaded_web_pages/1855_webflow/help-mettamskextoon.webflow.io/index.html
1856,help-mettskkchrom--org.webflow.io/,phishing_resources/fully_downloaded_web_pages/1856_webflow/help-mettskkchrom--org.webflow.io/index.html
1857,help-metuamaskk.webflow.io/,phishing_resources/fully_downloaded_web_pages/1857_webflow/help-metuamaskk.webflow.io/index.html
1858,help-wollet-metamak.webflow.io/,phishing_resources/fully_downloaded_web_pages/1858_webflow/help-wollet-metamak.webflow.io/index.html
1867,onlinegalicla-office.com/,phishing_resources/fully_downloaded_web_pages/1867_onlinegalicla-office/onlinegalicla-office.com/index.html
1873,evamin274.wixsite.com/my-site,phishing_resources/fully_downloaded_web_pages/1873_wixsite/evamin274.wixsite.com/my-site/index.html
1880,helps---metahelp.webflow.io/,phishing_resources/fully_downloaded_web_pages/1880_webflow/helps---metahelp.webflow.io/index.html
1881,helps---mettsamas.webflow.io/,phishing_resources/fully_downloaded_web_pages/1881_webflow/helps---mettsamas.webflow.io/index.html
1882,helps--mttamaskk-logon.webflow.io/,phishing_resources/fully_downloaded_web_pages/1882_webflow/helps--mttamaskk-logon.webflow.io/index.html
1883,helps-app-metamemask.webflow.io/,phishing_resources/fully_downloaded_web_pages/1883_webflow/helps-app-metamemask.webflow.io/index.html
1885,helps-app-metimask-org.webflow.io/,phishing_resources/fully_downloaded_web_pages/1885_webflow/helps-app-metimask-org.webflow.io/index.html
1886,helps-chrme---metamask.webflow.io/,phishing_resources/fully_downloaded_web_pages/1886_webflow/helps-chrme---metamask.webflow.io/index.html
